,abstract,analytical_method_development,article_name,assay_development,center,center_pub,comments,created_at,data_analysis,data_generation,data_integration,data_standards,doi,issue,journal_name,name_x,other_link,pm_id,pmc_id,pp_pages,publication_id,resource_links,review,scopus_citations,show_at_home_order,signature_generation,software_development,updated_at,volume,year_published,n_citations,author_id,name_y,url,id,author_rank,DCIC,Drug Toxicity,Proteomics,Microenvironment,HMS,Transcriptomics,NeuroLINCS
384,"Huge amounts of high-throughput screening (HTS) data for probe and drug development projects are being generated in the pharmaceutical industry and more recently in the public sector. The resulting experimental datasets are increasingly being disseminated via publically accessible repositories. However, existing repositories lack sufficient metadata to describe the experiments and are often difficult to navigate by non-experts. The lack of standardized descriptions and semantics of biological assays and screening results hinder targeted data retrieval, integration, aggregation, and analyses across different HTS datasets, for example to infer mechanisms of action of small molecule perturbagens. To address these limitations, we created the BioAssay Ontology (BAO). BAO has been developed with a focus on data integration and analysis enabling the classification of assays and screening results by concepts that relate to format, assay design, technology, target, and endpoint. Previously, we reported on the higher-level design of BAO and on the semantic querying capabilities offered by the ontology-indexed triple store of HTS data. Here, we report on our detailed design, annotation pipeline, substantially enlarged annotation knowledgebase, and analysis results. We used BAO to annotate assays from the largest public HTS data repository, PubChem, and demonstrate its utility to categorize and analyze diverse HTS results from numerous experiments. BAO is publically available from the NCBO BioPortal at http://bioportal.bioontology.org/ontologies/1533. BAO provides controlled terminology and uniform scope to report probe and drug discovery screening assays and results. BAO leverages description logic to formalize the domain knowledge and facilitate the semantic integration with diverse other resources. As a consequence, BAO offers the potential to infer new knowledge from a corpus of assay results, for example molecular mechanisms of action of perturbagens.",0.0,"Formalization, annotation and analysis of diverse drug and probe screening assay datasets using the BioAssay Ontology (BAO).",0.0,,1.0,,5/19/16 18:33,1.0,0.0,1.0,1.0,10.1371/journal.pone.0049198,11,PLoS One,,,23155465.0,PMC3498356,e49198,40,"{\BAO\"":\""http://bioportal.bioontology.org/ontologies/1533\""}""",0.0,,,0.0,1.0,5/19/16 18:33,7,2012.0,18,84,Abeyruwan S,,345,4.0,0,0,0,0,0,0,0
385,"Huge amounts of high-throughput screening (HTS) data for probe and drug development projects are being generated in the pharmaceutical industry and more recently in the public sector. The resulting experimental datasets are increasingly being disseminated via publically accessible repositories. However, existing repositories lack sufficient metadata to describe the experiments and are often difficult to navigate by non-experts. The lack of standardized descriptions and semantics of biological assays and screening results hinder targeted data retrieval, integration, aggregation, and analyses across different HTS datasets, for example to infer mechanisms of action of small molecule perturbagens. To address these limitations, we created the BioAssay Ontology (BAO). BAO has been developed with a focus on data integration and analysis enabling the classification of assays and screening results by concepts that relate to format, assay design, technology, target, and endpoint. Previously, we reported on the higher-level design of BAO and on the semantic querying capabilities offered by the ontology-indexed triple store of HTS data. Here, we report on our detailed design, annotation pipeline, substantially enlarged annotation knowledgebase, and analysis results. We used BAO to annotate assays from the largest public HTS data repository, PubChem, and demonstrate its utility to categorize and analyze diverse HTS results from numerous experiments. BAO is publically available from the NCBO BioPortal at http://bioportal.bioontology.org/ontologies/1533. BAO provides controlled terminology and uniform scope to report probe and drug discovery screening assays and results. BAO leverages description logic to formalize the domain knowledge and facilitate the semantic integration with diverse other resources. As a consequence, BAO offers the potential to infer new knowledge from a corpus of assay results, for example molecular mechanisms of action of perturbagens.",0.0,"Formalization, annotation and analysis of diverse drug and probe screening assay datasets using the BioAssay Ontology (BAO).",0.0,,1.0,,5/19/16 18:33,1.0,0.0,1.0,1.0,10.1371/journal.pone.0049198,11,PLoS One,,,23155465.0,PMC3498356,e49198,40,"{\BAO\"":\""http://bioportal.bioontology.org/ontologies/1533\""}""",0.0,,,0.0,1.0,5/19/16 18:33,7,2012.0,18,85,Vempati UD,,341,1.0,0,0,0,0,0,0,0
386,"Huge amounts of high-throughput screening (HTS) data for probe and drug development projects are being generated in the pharmaceutical industry and more recently in the public sector. The resulting experimental datasets are increasingly being disseminated via publically accessible repositories. However, existing repositories lack sufficient metadata to describe the experiments and are often difficult to navigate by non-experts. The lack of standardized descriptions and semantics of biological assays and screening results hinder targeted data retrieval, integration, aggregation, and analyses across different HTS datasets, for example to infer mechanisms of action of small molecule perturbagens. To address these limitations, we created the BioAssay Ontology (BAO). BAO has been developed with a focus on data integration and analysis enabling the classification of assays and screening results by concepts that relate to format, assay design, technology, target, and endpoint. Previously, we reported on the higher-level design of BAO and on the semantic querying capabilities offered by the ontology-indexed triple store of HTS data. Here, we report on our detailed design, annotation pipeline, substantially enlarged annotation knowledgebase, and analysis results. We used BAO to annotate assays from the largest public HTS data repository, PubChem, and demonstrate its utility to categorize and analyze diverse HTS results from numerous experiments. BAO is publically available from the NCBO BioPortal at http://bioportal.bioontology.org/ontologies/1533. BAO provides controlled terminology and uniform scope to report probe and drug discovery screening assays and results. BAO leverages description logic to formalize the domain knowledge and facilitate the semantic integration with diverse other resources. As a consequence, BAO offers the potential to infer new knowledge from a corpus of assay results, for example molecular mechanisms of action of perturbagens.",0.0,"Formalization, annotation and analysis of diverse drug and probe screening assay datasets using the BioAssay Ontology (BAO).",0.0,,1.0,,5/19/16 18:33,1.0,0.0,1.0,1.0,10.1371/journal.pone.0049198,11,PLoS One,,,23155465.0,PMC3498356,e49198,40,"{\BAO\"":\""http://bioportal.bioontology.org/ontologies/1533\""}""",0.0,,,0.0,1.0,5/19/16 18:33,7,2012.0,18,87,Mir A,,346,5.0,0,0,0,0,0,0,0
387,"Huge amounts of high-throughput screening (HTS) data for probe and drug development projects are being generated in the pharmaceutical industry and more recently in the public sector. The resulting experimental datasets are increasingly being disseminated via publically accessible repositories. However, existing repositories lack sufficient metadata to describe the experiments and are often difficult to navigate by non-experts. The lack of standardized descriptions and semantics of biological assays and screening results hinder targeted data retrieval, integration, aggregation, and analyses across different HTS datasets, for example to infer mechanisms of action of small molecule perturbagens. To address these limitations, we created the BioAssay Ontology (BAO). BAO has been developed with a focus on data integration and analysis enabling the classification of assays and screening results by concepts that relate to format, assay design, technology, target, and endpoint. Previously, we reported on the higher-level design of BAO and on the semantic querying capabilities offered by the ontology-indexed triple store of HTS data. Here, we report on our detailed design, annotation pipeline, substantially enlarged annotation knowledgebase, and analysis results. We used BAO to annotate assays from the largest public HTS data repository, PubChem, and demonstrate its utility to categorize and analyze diverse HTS results from numerous experiments. BAO is publically available from the NCBO BioPortal at http://bioportal.bioontology.org/ontologies/1533. BAO provides controlled terminology and uniform scope to report probe and drug discovery screening assays and results. BAO leverages description logic to formalize the domain knowledge and facilitate the semantic integration with diverse other resources. As a consequence, BAO offers the potential to infer new knowledge from a corpus of assay results, for example molecular mechanisms of action of perturbagens.",0.0,"Formalization, annotation and analysis of diverse drug and probe screening assay datasets using the BioAssay Ontology (BAO).",0.0,,1.0,,5/19/16 18:33,1.0,0.0,1.0,1.0,10.1371/journal.pone.0049198,11,PLoS One,,,23155465.0,PMC3498356,e49198,40,"{\BAO\"":\""http://bioportal.bioontology.org/ontologies/1533\""}""",0.0,,,0.0,1.0,5/19/16 18:33,7,2012.0,18,88,Sakurai K,,347,6.0,0,0,0,0,0,0,0
388,"Huge amounts of high-throughput screening (HTS) data for probe and drug development projects are being generated in the pharmaceutical industry and more recently in the public sector. The resulting experimental datasets are increasingly being disseminated via publically accessible repositories. However, existing repositories lack sufficient metadata to describe the experiments and are often difficult to navigate by non-experts. The lack of standardized descriptions and semantics of biological assays and screening results hinder targeted data retrieval, integration, aggregation, and analyses across different HTS datasets, for example to infer mechanisms of action of small molecule perturbagens. To address these limitations, we created the BioAssay Ontology (BAO). BAO has been developed with a focus on data integration and analysis enabling the classification of assays and screening results by concepts that relate to format, assay design, technology, target, and endpoint. Previously, we reported on the higher-level design of BAO and on the semantic querying capabilities offered by the ontology-indexed triple store of HTS data. Here, we report on our detailed design, annotation pipeline, substantially enlarged annotation knowledgebase, and analysis results. We used BAO to annotate assays from the largest public HTS data repository, PubChem, and demonstrate its utility to categorize and analyze diverse HTS results from numerous experiments. BAO is publically available from the NCBO BioPortal at http://bioportal.bioontology.org/ontologies/1533. BAO provides controlled terminology and uniform scope to report probe and drug discovery screening assays and results. BAO leverages description logic to formalize the domain knowledge and facilitate the semantic integration with diverse other resources. As a consequence, BAO offers the potential to infer new knowledge from a corpus of assay results, for example molecular mechanisms of action of perturbagens.",0.0,"Formalization, annotation and analysis of diverse drug and probe screening assay datasets using the BioAssay Ontology (BAO).",0.0,,1.0,,5/19/16 18:33,1.0,0.0,1.0,1.0,10.1371/journal.pone.0049198,11,PLoS One,,,23155465.0,PMC3498356,e49198,40,"{\BAO\"":\""http://bioportal.bioontology.org/ontologies/1533\""}""",0.0,,,0.0,1.0,5/19/16 18:33,7,2012.0,18,89,Chung C,,344,3.0,0,0,0,0,0,0,0
389,"Huge amounts of high-throughput screening (HTS) data for probe and drug development projects are being generated in the pharmaceutical industry and more recently in the public sector. The resulting experimental datasets are increasingly being disseminated via publically accessible repositories. However, existing repositories lack sufficient metadata to describe the experiments and are often difficult to navigate by non-experts. The lack of standardized descriptions and semantics of biological assays and screening results hinder targeted data retrieval, integration, aggregation, and analyses across different HTS datasets, for example to infer mechanisms of action of small molecule perturbagens. To address these limitations, we created the BioAssay Ontology (BAO). BAO has been developed with a focus on data integration and analysis enabling the classification of assays and screening results by concepts that relate to format, assay design, technology, target, and endpoint. Previously, we reported on the higher-level design of BAO and on the semantic querying capabilities offered by the ontology-indexed triple store of HTS data. Here, we report on our detailed design, annotation pipeline, substantially enlarged annotation knowledgebase, and analysis results. We used BAO to annotate assays from the largest public HTS data repository, PubChem, and demonstrate its utility to categorize and analyze diverse HTS results from numerous experiments. BAO is publically available from the NCBO BioPortal at http://bioportal.bioontology.org/ontologies/1533. BAO provides controlled terminology and uniform scope to report probe and drug discovery screening assays and results. BAO leverages description logic to formalize the domain knowledge and facilitate the semantic integration with diverse other resources. As a consequence, BAO offers the potential to infer new knowledge from a corpus of assay results, for example molecular mechanisms of action of perturbagens.",0.0,"Formalization, annotation and analysis of diverse drug and probe screening assay datasets using the BioAssay Ontology (BAO).",0.0,,1.0,,5/19/16 18:33,1.0,0.0,1.0,1.0,10.1371/journal.pone.0049198,11,PLoS One,,,23155465.0,PMC3498356,e49198,40,"{\BAO\"":\""http://bioportal.bioontology.org/ontologies/1533\""}""",0.0,,,0.0,1.0,5/19/16 18:33,7,2012.0,18,322,Przydzial MJ,,343,2.0,0,0,0,0,0,0,0
390,"Huge amounts of high-throughput screening (HTS) data for probe and drug development projects are being generated in the pharmaceutical industry and more recently in the public sector. The resulting experimental datasets are increasingly being disseminated via publically accessible repositories. However, existing repositories lack sufficient metadata to describe the experiments and are often difficult to navigate by non-experts. The lack of standardized descriptions and semantics of biological assays and screening results hinder targeted data retrieval, integration, aggregation, and analyses across different HTS datasets, for example to infer mechanisms of action of small molecule perturbagens. To address these limitations, we created the BioAssay Ontology (BAO). BAO has been developed with a focus on data integration and analysis enabling the classification of assays and screening results by concepts that relate to format, assay design, technology, target, and endpoint. Previously, we reported on the higher-level design of BAO and on the semantic querying capabilities offered by the ontology-indexed triple store of HTS data. Here, we report on our detailed design, annotation pipeline, substantially enlarged annotation knowledgebase, and analysis results. We used BAO to annotate assays from the largest public HTS data repository, PubChem, and demonstrate its utility to categorize and analyze diverse HTS results from numerous experiments. BAO is publically available from the NCBO BioPortal at http://bioportal.bioontology.org/ontologies/1533. BAO provides controlled terminology and uniform scope to report probe and drug discovery screening assays and results. BAO leverages description logic to formalize the domain knowledge and facilitate the semantic integration with diverse other resources. As a consequence, BAO offers the potential to infer new knowledge from a corpus of assay results, for example molecular mechanisms of action of perturbagens.",0.0,"Formalization, annotation and analysis of diverse drug and probe screening assay datasets using the BioAssay Ontology (BAO).",0.0,,1.0,,5/19/16 18:33,1.0,0.0,1.0,1.0,10.1371/journal.pone.0049198,11,PLoS One,,,23155465.0,PMC3498356,e49198,40,"{\BAO\"":\""http://bioportal.bioontology.org/ontologies/1533\""}""",0.0,,,0.0,1.0,5/19/16 18:33,7,2012.0,18,323,Lemmon VP,,349,8.0,0,0,0,0,0,0,0
391,,0.0,Discovery of potent and selective covalent inhibitors of JNK.,0.0,,1.0,,5/19/16 18:33,0.0,1.0,0.0,0.0,10.1016/j.chembiol.2011.11.010,1,Chemistry and Biology,,,22284361.0,PMC3270411,140-54,41,,0.0,,,0.0,0.0,5/19/16 18:33,19,2012.0,68,13,Niepel M,,357,3.0,0,0,0,0,0,0,0
392,,0.0,Discovery of potent and selective covalent inhibitors of JNK.,0.0,,1.0,,5/19/16 18:33,0.0,1.0,0.0,0.0,10.1016/j.chembiol.2011.11.010,1,Chemistry and Biology,,,22284361.0,PMC3270411,140-54,41,,0.0,,,0.0,0.0,5/19/16 18:33,19,2012.0,68,14,Zhang T,,355,1.0,0,0,0,0,0,0,0
393,,0.0,Discovery of potent and selective covalent inhibitors of JNK.,0.0,,1.0,,5/19/16 18:33,0.0,1.0,0.0,0.0,10.1016/j.chembiol.2011.11.010,1,Chemistry and Biology,,,22284361.0,PMC3270411,140-54,41,,0.0,,,0.0,0.0,5/19/16 18:33,19,2012.0,68,15,Gray NS,,372,18.0,0,0,0,1,0,0,0
394,,0.0,Discovery of potent and selective covalent inhibitors of JNK.,0.0,,1.0,,5/19/16 18:33,0.0,1.0,0.0,0.0,10.1016/j.chembiol.2011.11.010,1,Chemistry and Biology,,,22284361.0,PMC3270411,140-54,41,,0.0,,,0.0,0.0,5/19/16 18:33,19,2012.0,68,16,Sorger PK,,370,16.0,0,0,0,0,1,0,0
395,,0.0,Discovery of potent and selective covalent inhibitors of JNK.,0.0,,1.0,,5/19/16 18:33,0.0,1.0,0.0,0.0,10.1016/j.chembiol.2011.11.010,1,Chemistry and Biology,,,22284361.0,PMC3270411,140-54,41,,0.0,,,0.0,0.0,5/19/16 18:33,19,2012.0,68,205,Xie T,,361,7.0,0,0,0,0,0,0,0
396,,0.0,Discovery of potent and selective covalent inhibitors of JNK.,0.0,,1.0,,5/19/16 18:33,0.0,1.0,0.0,0.0,10.1016/j.chembiol.2011.11.010,1,Chemistry and Biology,,,22284361.0,PMC3270411,140-54,41,,0.0,,,0.0,0.0,5/19/16 18:33,19,2012.0,68,324,Inesta-Vaquera F,,356,2.0,0,0,0,0,0,0,0
397,,0.0,Discovery of potent and selective covalent inhibitors of JNK.,0.0,,1.0,,5/19/16 18:33,0.0,1.0,0.0,0.0,10.1016/j.chembiol.2011.11.010,1,Chemistry and Biology,,,22284361.0,PMC3270411,140-54,41,,0.0,,,0.0,0.0,5/19/16 18:33,19,2012.0,68,325,Zhang J,,358,4.0,0,0,0,0,0,0,0
398,,0.0,Discovery of potent and selective covalent inhibitors of JNK.,0.0,,1.0,,5/19/16 18:33,0.0,1.0,0.0,0.0,10.1016/j.chembiol.2011.11.010,1,Chemistry and Biology,,,22284361.0,PMC3270411,140-54,41,,0.0,,,0.0,0.0,5/19/16 18:33,19,2012.0,68,326,Ficarro SB,,359,5.0,0,0,0,0,0,0,0
399,,0.0,Discovery of potent and selective covalent inhibitors of JNK.,0.0,,1.0,,5/19/16 18:33,0.0,1.0,0.0,0.0,10.1016/j.chembiol.2011.11.010,1,Chemistry and Biology,,,22284361.0,PMC3270411,140-54,41,,0.0,,,0.0,0.0,5/19/16 18:33,19,2012.0,68,327,Machleidt T,,360,6.0,0,0,0,0,0,0,0
400,,0.0,Discovery of potent and selective covalent inhibitors of JNK.,0.0,,1.0,,5/19/16 18:33,0.0,1.0,0.0,0.0,10.1016/j.chembiol.2011.11.010,1,Chemistry and Biology,,,22284361.0,PMC3270411,140-54,41,,0.0,,,0.0,0.0,5/19/16 18:33,19,2012.0,68,328,Marto JA,,362,8.0,0,0,0,0,0,0,0
401,,0.0,Discovery of potent and selective covalent inhibitors of JNK.,0.0,,1.0,,5/19/16 18:33,0.0,1.0,0.0,0.0,10.1016/j.chembiol.2011.11.010,1,Chemistry and Biology,,,22284361.0,PMC3270411,140-54,41,,0.0,,,0.0,0.0,5/19/16 18:33,19,2012.0,68,329,Kim N,,363,9.0,0,0,0,0,0,0,0
402,,0.0,Discovery of potent and selective covalent inhibitors of JNK.,0.0,,1.0,,5/19/16 18:33,0.0,1.0,0.0,0.0,10.1016/j.chembiol.2011.11.010,1,Chemistry and Biology,,,22284361.0,PMC3270411,140-54,41,,0.0,,,0.0,0.0,5/19/16 18:33,19,2012.0,68,330,Sim T,,364,10.0,0,0,0,0,0,0,0
403,,0.0,Discovery of potent and selective covalent inhibitors of JNK.,0.0,,1.0,,5/19/16 18:33,0.0,1.0,0.0,0.0,10.1016/j.chembiol.2011.11.010,1,Chemistry and Biology,,,22284361.0,PMC3270411,140-54,41,,0.0,,,0.0,0.0,5/19/16 18:33,19,2012.0,68,331,Laughlin JD,,365,11.0,0,0,0,0,0,0,0
404,,0.0,Discovery of potent and selective covalent inhibitors of JNK.,0.0,,1.0,,5/19/16 18:33,0.0,1.0,0.0,0.0,10.1016/j.chembiol.2011.11.010,1,Chemistry and Biology,,,22284361.0,PMC3270411,140-54,41,,0.0,,,0.0,0.0,5/19/16 18:33,19,2012.0,68,332,Park H,,366,12.0,0,0,0,0,0,0,0
405,,0.0,Discovery of potent and selective covalent inhibitors of JNK.,0.0,,1.0,,5/19/16 18:33,0.0,1.0,0.0,0.0,10.1016/j.chembiol.2011.11.010,1,Chemistry and Biology,,,22284361.0,PMC3270411,140-54,41,,0.0,,,0.0,0.0,5/19/16 18:33,19,2012.0,68,333,Lograsso PV,,367,13.0,0,0,0,0,0,0,0
406,,0.0,Discovery of potent and selective covalent inhibitors of JNK.,0.0,,1.0,,5/19/16 18:33,0.0,1.0,0.0,0.0,10.1016/j.chembiol.2011.11.010,1,Chemistry and Biology,,,22284361.0,PMC3270411,140-54,41,,0.0,,,0.0,0.0,5/19/16 18:33,19,2012.0,68,334,Patricelli M,,368,14.0,0,0,0,0,0,0,0
407,,0.0,Discovery of potent and selective covalent inhibitors of JNK.,0.0,,1.0,,5/19/16 18:33,0.0,1.0,0.0,0.0,10.1016/j.chembiol.2011.11.010,1,Chemistry and Biology,,,22284361.0,PMC3270411,140-54,41,,0.0,,,0.0,0.0,5/19/16 18:33,19,2012.0,68,335,Nomanbhoy TK,,369,15.0,0,0,0,0,0,0,0
408,,0.0,Discovery of potent and selective covalent inhibitors of JNK.,0.0,,1.0,,5/19/16 18:33,0.0,1.0,0.0,0.0,10.1016/j.chembiol.2011.11.010,1,Chemistry and Biology,,,22284361.0,PMC3270411,140-54,41,,0.0,,,0.0,0.0,5/19/16 18:33,19,2012.0,68,336,Alessi DR,,371,17.0,0,0,0,0,0,0,0
409,"Whereas genomic data are universally machine-readable, data from imaging, multiplex biochemistry, flow cytometry and other cell- and tissue-based assays usually reside in loosely organized files of poorly documented provenance. This arises because the relational databases used in genomic research are difficult to adapt to rapidly evolving experimental designs, data formats and analytic algorithms. Here we describe an adaptive approach to managing experimental data based on semantically typed data hypercubes (SDCubes) that combine hierarchical data format 5 (HDF5) and extensible markup language (XML) file types. We demonstrate the application of SDCube-based storage using ImageRail, a software package for high-throughput microscopy. Experimental design and its day-to-day evolution, not rigid standards, determine how ImageRail data are organized in SDCubes. We applied ImageRail to collect and analyze drug dose-response landscapes in human cell lines at single-cell resolution.",0.0,Adaptive informatics for multifactorial and high-content biological data.,0.0,,1.0,,5/19/16 18:33,1.0,1.0,0.0,1.0,10.1038/nmeth.1600,6,Nature Methods,,,21516115.0,PMC3105758,487-93,43,"{\SDCubes\"":\""https://github.com/sorgerlab/SDCube_API\""}""",0.0,,,0.0,1.0,5/19/16 18:33,8,2011.0,25,13,Niepel M,,382,2.0,0,0,0,0,0,0,0
410,"Whereas genomic data are universally machine-readable, data from imaging, multiplex biochemistry, flow cytometry and other cell- and tissue-based assays usually reside in loosely organized files of poorly documented provenance. This arises because the relational databases used in genomic research are difficult to adapt to rapidly evolving experimental designs, data formats and analytic algorithms. Here we describe an adaptive approach to managing experimental data based on semantically typed data hypercubes (SDCubes) that combine hierarchical data format 5 (HDF5) and extensible markup language (XML) file types. We demonstrate the application of SDCube-based storage using ImageRail, a software package for high-throughput microscopy. Experimental design and its day-to-day evolution, not rigid standards, determine how ImageRail data are organized in SDCubes. We applied ImageRail to collect and analyze drug dose-response landscapes in human cell lines at single-cell resolution.",0.0,Adaptive informatics for multifactorial and high-content biological data.,0.0,,1.0,,5/19/16 18:33,1.0,1.0,0.0,1.0,10.1038/nmeth.1600,6,Nature Methods,,,21516115.0,PMC3105758,487-93,43,"{\SDCubes\"":\""https://github.com/sorgerlab/SDCube_API\""}""",0.0,,,0.0,1.0,5/19/16 18:33,8,2011.0,25,16,Sorger PK,,385,5.0,0,0,0,0,1,0,0
411,"Whereas genomic data are universally machine-readable, data from imaging, multiplex biochemistry, flow cytometry and other cell- and tissue-based assays usually reside in loosely organized files of poorly documented provenance. This arises because the relational databases used in genomic research are difficult to adapt to rapidly evolving experimental designs, data formats and analytic algorithms. Here we describe an adaptive approach to managing experimental data based on semantically typed data hypercubes (SDCubes) that combine hierarchical data format 5 (HDF5) and extensible markup language (XML) file types. We demonstrate the application of SDCube-based storage using ImageRail, a software package for high-throughput microscopy. Experimental design and its day-to-day evolution, not rigid standards, determine how ImageRail data are organized in SDCubes. We applied ImageRail to collect and analyze drug dose-response landscapes in human cell lines at single-cell resolution.",0.0,Adaptive informatics for multifactorial and high-content biological data.,0.0,,1.0,,5/19/16 18:33,1.0,1.0,0.0,1.0,10.1038/nmeth.1600,6,Nature Methods,,,21516115.0,PMC3105758,487-93,43,"{\SDCubes\"":\""https://github.com/sorgerlab/SDCube_API\""}""",0.0,,,0.0,1.0,5/19/16 18:33,8,2011.0,25,81,Muhlich JL,,384,4.0,0,0,0,0,0,0,0
412,"Whereas genomic data are universally machine-readable, data from imaging, multiplex biochemistry, flow cytometry and other cell- and tissue-based assays usually reside in loosely organized files of poorly documented provenance. This arises because the relational databases used in genomic research are difficult to adapt to rapidly evolving experimental designs, data formats and analytic algorithms. Here we describe an adaptive approach to managing experimental data based on semantically typed data hypercubes (SDCubes) that combine hierarchical data format 5 (HDF5) and extensible markup language (XML) file types. We demonstrate the application of SDCube-based storage using ImageRail, a software package for high-throughput microscopy. Experimental design and its day-to-day evolution, not rigid standards, determine how ImageRail data are organized in SDCubes. We applied ImageRail to collect and analyze drug dose-response landscapes in human cell lines at single-cell resolution.",0.0,Adaptive informatics for multifactorial and high-content biological data.,0.0,,1.0,,5/19/16 18:33,1.0,1.0,0.0,1.0,10.1038/nmeth.1600,6,Nature Methods,,,21516115.0,PMC3105758,487-93,43,"{\SDCubes\"":\""https://github.com/sorgerlab/SDCube_API\""}""",0.0,,,0.0,1.0,5/19/16 18:33,8,2011.0,25,339,Millard BL,,381,1.0,0,0,0,0,0,0,0
413,"Whereas genomic data are universally machine-readable, data from imaging, multiplex biochemistry, flow cytometry and other cell- and tissue-based assays usually reside in loosely organized files of poorly documented provenance. This arises because the relational databases used in genomic research are difficult to adapt to rapidly evolving experimental designs, data formats and analytic algorithms. Here we describe an adaptive approach to managing experimental data based on semantically typed data hypercubes (SDCubes) that combine hierarchical data format 5 (HDF5) and extensible markup language (XML) file types. We demonstrate the application of SDCube-based storage using ImageRail, a software package for high-throughput microscopy. Experimental design and its day-to-day evolution, not rigid standards, determine how ImageRail data are organized in SDCubes. We applied ImageRail to collect and analyze drug dose-response landscapes in human cell lines at single-cell resolution.",0.0,Adaptive informatics for multifactorial and high-content biological data.,0.0,,1.0,,5/19/16 18:33,1.0,1.0,0.0,1.0,10.1038/nmeth.1600,6,Nature Methods,,,21516115.0,PMC3105758,487-93,43,"{\SDCubes\"":\""https://github.com/sorgerlab/SDCube_API\""}""",0.0,,,0.0,1.0,5/19/16 18:33,8,2011.0,25,340,Menden MP,,383,3.0,0,0,0,0,0,0,0
414,"Computational analyses of systematic measurements on the states and activities of signaling proteins (as captured by phosphoproteomic data, for example) have the potential to uncover uncharacterized protein-protein interactions and to identify the subset that are important for cellular response to specific biological stimuli. However, inferring mechanistically plausible protein signaling networks (PSNs) from phosphoproteomics data is a difficult task, owing in part to the lack of sufficiently comprehensive experimental measurements, the inherent limitations of network inference algorithms, and a lack of standards for assessing the accuracy of inferred PSNs. A case study in which 12 research groups inferred PSNs from a phosphoproteomics data set demonstrates an assessment of inferred PSNs on the basis of the accuracy of their predictions. The concurrent prediction of the same previously unreported signaling interactions by different participating teams suggests relevant validation experiments and establishes a framework for combining PSNs inferred by multiple research groups into a composite PSN. We conclude that crowdsourcing the construction of PSNs-that is, outsourcing the task to the interested community-may be an effective strategy for network inference.",0.0,Crowdsourcing network inference: the dream predictive signaling network challenge.,0.0,,1.0,,5/19/16 18:33,0.0,0.0,0.0,0.0,10.1126/scisignal.2002212,189,Science Signaling,,,21900204.0,PMC3465072,mr7,44,,1.0,,,0.0,0.0,5/19/16 18:33,4,2011.0,47,16,Sorger PK,,446,4.0,0,0,0,0,1,0,0
415,"Computational analyses of systematic measurements on the states and activities of signaling proteins (as captured by phosphoproteomic data, for example) have the potential to uncover uncharacterized protein-protein interactions and to identify the subset that are important for cellular response to specific biological stimuli. However, inferring mechanistically plausible protein signaling networks (PSNs) from phosphoproteomics data is a difficult task, owing in part to the lack of sufficiently comprehensive experimental measurements, the inherent limitations of network inference algorithms, and a lack of standards for assessing the accuracy of inferred PSNs. A case study in which 12 research groups inferred PSNs from a phosphoproteomics data set demonstrates an assessment of inferred PSNs on the basis of the accuracy of their predictions. The concurrent prediction of the same previously unreported signaling interactions by different participating teams suggests relevant validation experiments and establishes a framework for combining PSNs inferred by multiple research groups into a composite PSN. We conclude that crowdsourcing the construction of PSNs-that is, outsourcing the task to the interested community-may be an effective strategy for network inference.",0.0,Crowdsourcing network inference: the dream predictive signaling network challenge.,0.0,,1.0,,5/19/16 18:33,0.0,0.0,0.0,0.0,10.1126/scisignal.2002212,189,Science Signaling,,,21900204.0,PMC3465072,mr7,44,,1.0,,,0.0,0.0,5/19/16 18:33,4,2011.0,47,264,Saez-Rodriguez J,,444,2.0,0,0,0,0,0,0,0
416,"Computational analyses of systematic measurements on the states and activities of signaling proteins (as captured by phosphoproteomic data, for example) have the potential to uncover uncharacterized protein-protein interactions and to identify the subset that are important for cellular response to specific biological stimuli. However, inferring mechanistically plausible protein signaling networks (PSNs) from phosphoproteomics data is a difficult task, owing in part to the lack of sufficiently comprehensive experimental measurements, the inherent limitations of network inference algorithms, and a lack of standards for assessing the accuracy of inferred PSNs. A case study in which 12 research groups inferred PSNs from a phosphoproteomics data set demonstrates an assessment of inferred PSNs on the basis of the accuracy of their predictions. The concurrent prediction of the same previously unreported signaling interactions by different participating teams suggests relevant validation experiments and establishes a framework for combining PSNs inferred by multiple research groups into a composite PSN. We conclude that crowdsourcing the construction of PSNs-that is, outsourcing the task to the interested community-may be an effective strategy for network inference.",0.0,Crowdsourcing network inference: the dream predictive signaling network challenge.,0.0,,1.0,,5/19/16 18:33,0.0,0.0,0.0,0.0,10.1126/scisignal.2002212,189,Science Signaling,,,21900204.0,PMC3465072,mr7,44,,1.0,,,0.0,0.0,5/19/16 18:33,4,2011.0,47,341,Prill RJ,,443,1.0,0,0,0,0,0,0,0
